??????????,season,track,episode
"My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World! [เกิดใหม่ในต่างโลกเป็นปราชญ์แกร่งสุดโดยไม่รู้ตัว]","Season 1","พากย์ไทย","ตอน 10 - แบบนั้นไม่น่าสนุกนะ"
"My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World! [เกิดใหม่ในต่างโลกเป็นปราชญ์แกร่งสุดโดยไม่รู้ตัว]","Season 1","พากย์ไทย","ตอน 11 - คำพยากรณ์เป็นจริง"
"My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World! [เกิดใหม่ในต่างโลกเป็นปราชญ์แกร่งสุดโดยไม่รู้ตัว]","Season 1","พากย์ไทย","ตอน 12 - ชีวิตปราชญ์ของฉัน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 1 - เลขอาชญากรรม"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 2 - คนที่เหมาะสม"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 3 - ธรรมเนียมการอบรม"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 4 - ไม่มีใครมองทะลุหน้ากาก"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 5 - ไม่มีใครรู้จักใบหน้าที่แท้จริง"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 6 - การกลับมาของเจ้าชายโรคจิต"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 7 - สัญญะของกล้วยไม้ดิน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 8 - แล้วก็เงียบงัน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 9 - ผลไม้จากสวรรค์"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 10 - เกมของเมธูเสลาห์"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 11 - อาหารค่ำของนักบุญ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 12 - ทางแยกปีศาจ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 13 - คำเชิญจากขุมนรก"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 14 - ยาพิษแสนหวาน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 15 - เมืองที่กำมะถันโรยร่วง"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 16 - ประตูสู่การพิพากษา"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 17 - ใจเหล็ก"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 18 - คำสัญญาบนผืนน้ำ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 19 - เงาที่โปร่งแสง"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 20 - ที่ที่มีความยุติธรรม"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 21 - รางวัลเปื้อนเลือด"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 1","พากย์ไทย","ตอน 22 - โลกที่สมบูรณ์แบบ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 1 - ตราชูแห่งความยุติธรรม"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 2 - ปริศนาที่คืบคลาน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 3 - ทฤษฎีพิสูจน์ปีศาจ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 4 - งานบรรเทาทุกข์"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 5 - เกมที่เล่นได้เต็มที่"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 6 - ให้ผู้ทรงธรรมตัดสิน"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 7 - เด็กที่ไร้ร่องรอย"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 8 - แนวคิดของผู้ให้คำปรึกษา"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 9 - ข้อขัดแย้งของมีผู้มีอำนาจสมบูรณ์"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 10 - มาตรวัดจิตวิญญาณ"
"Psycho-Pass [ไซโคพาส ถอดรหัสล่า]","Season 2","พากย์ไทย","ตอน 11 - สีอะไร"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 1 - Return of the Hero-King, Inglis"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 2 - Encounter With the Hyral Menas"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 3 - Setting Out for the Capital"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 4 - The Town Ruled by the Highlander"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 5 - Royal Knights' Academy"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 6 - Labyrinth of Trials"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 7 - The Hyral Menas's Disease"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 8 - The Order to Protect Ripple"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 9 - A New Artifact"
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire ♀ [ราชาวีรชน เกิดใหม่เพื่อขัดเกลาวิถีต่อสู้ และกลายเป็นอัศวินฝึกหัดที่แกร่งสุดในโลก]","Season 1","พากย์ไทย","ตอน 10 - The Plan to Attack a Highlander"
